SeqId,BubbleSortNComp,BubbleSortTns,InsertionSortNComp,InsertionSortTns,MergeSortNComp,MergeSortTns,QuickSortNComp,QuickSortTns,QuickSortRandomNComp,QuickSortRandomTns,HeapSortNComp,HeapSortTns,
seq_950_84,450775,5732000,220019,1337200,17694420,313000,10572593,125500,10545873,144900,15922,180100,
seq_950_85,450775,5761000,227959,1273000,17713750,229500,10584031,128200,10557381,155100,15922,178300,
seq_950_86,450775,5898200,230162,1246000,17732940,305400,10596061,155300,10568643,190400,15866,182700,
seq_950_87,450775,7006700,224282,1216500,17752228,303800,10607540,130100,10580015,154700,15875,176600,
seq_950_88,450775,6261600,219457,1197200,17771454,237300,10618825,200300,10592096,145500,15925,166900,
seq_950_89,450775,5624400,217757,1196000,17790656,342400,10630033,140100,10603554,350900,15879,286000,
seq_950_90,450775,5475500,228982,1254200,17809902,219300,10641022,128600,10615503,185400,15902,176000,
seq_950_91,450775,5523300,236956,1441900,17829200,233100,10652195,126900,10627004,150600,15908,214800,
seq_950_92,450775,5568400,236925,1244300,17848428,262800,10664074,132300,10637893,144900,15867,176800,
seq_950_93,450775,6012100,225977,1315100,17867670,228200,10675997,135200,10649797,153200,15846,182600,
seq_950_94,450775,5840600,225329,1420000,17886906,230000,10687515,126100,10660951,149700,15900,178100,
seq_950_95,450775,5807100,221269,2516400,17906210,353200,10699791,209100,10672735,297800,15883,280700,
seq_950_96,450775,5564000,227435,1424900,17925430,227600,10711245,175200,10684617,148000,15882,209600,
seq_950_97,450775,5573300,224496,1340200,17944608,2542700,10722379,112100,10696460,155300,15931,231200,
seq_950_98,450775,5745300,221809,1216000,17963896,221600,10734074,131800,10707883,144300,15935,178300,
seq_950_99,450775,7951100,235980,1239400,17983110,221900,10745370,128300,10719124,146000,15902,176900,
seq_1000_0,499500,5997800,253967,1727300,18003482,270700,10757121,171100,10731385,236100,16823,266000,
seq_1000_1,499500,6613200,251518,1320700,18023898,244200,10771183,145000,10743880,165900,16896,301700,
seq_1000_2,499500,6260300,243604,1280300,18044344,273100,10782781,126100,10756079,229800,16849,188400,
seq_1000_3,499500,6355800,245826,1372800,18064796,300400,10795942,136100,10768375,165600,16844,188800,
seq_1000_4,499500,6803200,255058,1388700,18085220,244000,10808223,155300,10782114,164600,16859,188300,
seq_1000_5,499500,6633700,247717,1443600,18105698,248600,10820098,130800,10794346,164200,16894,187500,
seq_1000_6,499500,7005900,246454,1295800,18126142,244900,10832646,142000,10806213,157600,16891,187700,
seq_1000_7,499500,6397200,254656,1720100,18146532,246300,10845147,175900,10817638,157500,16875,188000,
seq_1000_8,499500,6715800,240912,1351800,18166986,232000,10856831,172400,10830126,164000,16873,262700,
seq_1000_9,499500,6200000,254836,1531400,18187368,242500,10868925,130000,10841692,156200,16899,223500,
seq_1000_10,499500,6209300,249462,1441500,18207742,246100,10880373,140800,10855557,175600,16863,213300,
seq_1000_11,499500,6465900,251195,1357200,18228174,236300,10893965,141100,10868313,163500,16858,209400,
seq_1000_12,499500,6246200,250161,1495700,18248534,239700,10906676,141800,10881347,160000,16868,189100,
seq_1000_13,499500,6652200,239357,1279100,18268950,242000,10918903,139700,10893982,165300,16883,188100,
seq_1000_14,499500,6402200,261357,1373200,18289370,249900,10930687,132700,10905930,154800,16889,233800,
seq_1000_15,499500,7087800,245814,1401800,18309770,235000,10943105,212300,10918081,156000,16900,187700,
seq_1000_16,499500,6621200,252393,1326300,18330176,232600,10956292,141200,10929936,162500,16834,187500,
seq_1000_17,499500,7305700,252257,1405300,18350648,262800,10968822,165700,10941812,164300,16849,188200,
seq_1000_18,499500,6976900,248399,1398400,18371056,235700,10981248,137600,10956014,167500,16874,226400,
seq_1000_19,499500,6803900,252438,1466700,18391474,284300,10994179,141900,10969012,166200,16837,193700,
seq_1000_20,499500,6645400,248156,1423900,18411862,253800,11006752,138600,10981712,165200,16792,186400,
seq_1000_21,499500,6214400,238021,1659900,18432264,406400,11019463,341200,10993555,222100,16866,255700,
seq_1000_22,499500,6301300,243533,1563700,18452720,221500,11031006,125500,11006222,153000,16879,177700,
seq_1000_23,499500,6165600,241693,1306100,18473122,254700,11043174,138900,11018747,162500,16860,187500,
seq_1000_24,499500,6220400,255504,1379900,18493602,234300,11054969,135700,11031970,207300,16839,188300,
seq_1000_25,499500,6181800,255635,1495100,18513950,239200,11067347,182900,11044335,179300,16843,188000,
seq_1000_26,499500,6384000,242746,1330500,18534322,327100,11080714,146600,11055994,230800,16844,194300,
seq_1000_27,499500,6380300,244194,1391100,18554710,243900,11092283,134700,11068732,164400,16852,188100,
seq_1000_28,499500,6740000,250309,1301900,18575098,218400,11106907,208500,11080686,168300,16828,175900,
seq_1000_29,499500,6892700,249030,1348100,18595508,244400,11119259,133500,11092606,198400,16882,188700,
seq_1000_30,499500,8693300,244720,1286000,18615928,240000,11132057,179000,11105297,164500,16786,186900,
seq_1000_31,499500,6882800,242407,1361200,18636302,232500,11143837,132600,11118221,171200,16835,276100,
seq_1000_32,499500,7232700,258330,1405900,18656678,243500,11156138,225300,11129872,156900,16830,188300,
seq_1000_33,499500,6680400,255550,1451900,18677104,264000,11168473,137600,11142748,176600,16876,193600,
seq_1000_34,499500,6828900,255162,1641900,18697496,252500,11180440,136900,11157123,181200,16837,190100,
seq_1000_35,499500,6203200,254795,1936600,18717846,245300,11192889,136800,11169081,239900,16854,189400,
seq_1000_36,499500,6092400,251734,1500400,18738222,436000,11204912,185000,11182200,252200,16874,187600,
seq_1000_37,499500,6099300,257592,1354300,18758628,232100,11217009,133200,11193593,155200,16861,337300,
seq_1000_38,499500,6457700,258272,1471700,18779054,234000,11229091,135500,11205606,217000,16869,326800,
seq_1000_39,499500,6235900,247720,1355500,18799416,241700,11241519,138600,11217597,158600,16854,193400,
seq_1000_40,499500,6767800,251418,1458300,18819792,296600,11253394,138600,11230345,163800,16858,192600,
seq_1000_41,499500,6205700,249432,1271400,18840178,220900,11265274,185100,11242487,161800,16854,188300,
seq_1000_42,499500,6486600,254726,1298100,18860584,218500,11277135,167600,11254627,179100,16836,176600,
seq_1000_43,499500,7261700,260011,1437200,18880984,257700,11290396,216400,11267610,163200,16879,188400,
seq_1000_44,499500,7020600,256707,1349400,18901414,234800,11302625,136900,11279778,163100,16815,187000,
seq_1000_45,499500,7214800,249539,1347900,18921860,271900,11314699,136300,11293582,165400,16857,187500,
seq_1000_46,499500,6963800,249495,1312900,18942270,291400,11327104,139100,11307675,167900,16854,188000,
seq_1000_47,499500,6827100,246953,1430500,18962664,243000,11339768,145400,11320439,170600,16852,197700,
seq_1000_48,499500,6264000,257671,2789900,18983092,442600,11351843,202400,11332617,238600,16821,299500,
seq_1000_49,499500,6717400,249316,2873900,19003514,425800,11365279,188300,11344755,169000,16887,188300,
seq_1000_50,499500,6204000,257373,1788400,19023894,371400,11377661,237500,11356330,248400,16871,191600,
seq_1000_51,499500,6075500,247272,1637000,19044332,240500,11390570,143200,11369148,174500,16841,235000,
seq_1000_52,499500,5752000,247978,1268100,19064772,237800,11402868,131500,11382204,152100,16844,176700,
seq_1000_53,499500,6411400,255127,1349600,19085204,241300,11415091,127500,11394144,149600,16886,251200,
seq_1000_54,499500,6437800,251889,1425500,19105586,245700,11427459,135700,11406069,200600,16860,186900,
seq_1000_55,499500,6350200,249769,1434300,19126090,256700,11439530,133700,11418589,163300,16868,272800,
seq_1000_56,499500,6199700,251276,1590700,19146490,264800,11452272,143400,11432549,175400,16877,231400,
seq_1000_57,499500,6272500,242521,1397900,19166888,244400,11465065,138100,11444891,165600,16808,186800,
seq_1000_58,499500,6522000,246841,1426700,19187298,256100,11478065,139800,11456879,162100,16868,225000,
seq_1000_59,499500,6690200,255481,1481400,19207744,254600,11490593,180200,11468621,154800,16832,187500,
seq_1000_60,499500,7372300,247946,1477700,19228162,249500,11502493,136700,11482094,159700,16883,192600,
seq_1000_61,499500,6839000,255588,1571000,19248626,280300,11517239,162100,11494810,164600,16815,194100,
seq_1000_62,499500,6397900,246195,2219800,19269074,392300,11532124,250800,11507912,250400,16867,376900,
seq_1000_63,499500,6268400,251753,1693000,19289538,299300,11545087,197900,11520392,232200,16857,196600,
seq_1000_64,499500,5876500,251937,1394800,19309972,232900,11556946,204000,11532180,159300,16872,193200,
seq_1000_65,499500,6310300,253560,1331500,19330350,271300,11569778,138300,11543913,155500,16873,188500,
seq_1000_66,499500,6937100,255985,1384300,19350762,254200,11583864,135000,11556851,164800,16859,188000,
seq_1000_67,499500,6241300,258667,1395000,19371218,232900,11596771,136000,11569344,187200,16849,222100,
seq_1000_68,499500,6312500,256635,1350500,19391648,234100,11609267,129600,11583483,173200,16902,190800,
seq_1000_69,499500,6253300,248888,1234000,19412074,245000,11620923,125300,11596540,154800,16889,177300,
seq_1000_70,499500,6630900,245390,1415400,19432468,347000,11632657,143000,11608965,248800,16877,188400,
seq_1000_71,499500,6253900,250726,1438800,19452922,232300,11644971,223700,11621817,163900,16881,249300,
seq_1000_72,499500,6971000,246842,1308700,19473292,255400,11658433,144200,11633115,156900,16861,187600,
seq_1000_73,499500,6292400,247977,1621700,19493684,303300,11670869,142800,11644835,163500,16858,194400,
seq_1000_74,499500,6402200,251700,1756800,19514052,240700,11682624,138700,11656555,156000,16830,210700,
seq_1000_75,499500,6570100,256332,1458500,19534504,254600,11694551,134700,11667839,151600,16848,350400,
seq_1000_76,499500,6862900,254265,1475700,19554892,243700,11707438,139300,11680110,159800,16815,187300,
seq_1000_77,499500,6164400,249784,1613600,19575376,241000,11720128,145900,11692712,200200,16869,323700,
seq_1000_78,499500,6268300,252339,1412000,19595832,244200,11733218,149300,11705934,164700,16832,224100,
seq_1000_79,499500,5954000,248466,1527300,19616226,249700,11745731,140700,11718292,198500,16844,193300,
seq_1000_80,499500,6059200,242610,1276300,19636608,237900,11757848,134900,11730239,158800,16818,187600,
seq_1000_81,499500,6123000,252201,1248900,19657074,232200,11769418,136800,11742478,203100,16780,176200,
seq_1000_82,499500,6787300,248693,1308600,19677476,240600,11781539,138400,11754748,165600,16789,186700,
seq_1000_83,499500,6939900,256909,1381600,19697858,221300,11793296,163000,11767676,147000,16828,177000,
seq_1000_84,499500,6693400,242343,1433500,19718292,242400,11805812,151800,11781215,170300,16855,188400,
seq_1000_85,499500,6136300,240834,2566200,19738726,352400,11817768,185000,11793013,331100,16869,281900,
seq_1000_86,499500,6059600,245723,1748500,19759158,241300,11829406,136000,11804540,163300,16837,193500,
seq_1000_87,499500,5930900,255698,1343800,19779578,321000,11842061,142500,11816057,333000,16923,230900,
seq_1000_88,499500,6291400,248591,1266700,19799938,228700,11854530,129600,11828674,192300,16864,177500,
seq_1000_89,499500,6462100,247209,1300500,19820320,248200,11866935,134800,11841125,165200,16851,187000,
seq_1000_90,499500,6648700,244833,1286000,19840734,235200,11879279,138400,11853293,161600,16872,188900,
seq_1000_91,499500,6493200,249555,1624600,19861132,275800,11892888,146200,11866256,162200,16879,233000,
seq_1000_92,499500,6806800,249703,1390000,19881538,313000,11905132,143100,11878429,167000,16868,246500,
seq_1000_93,499500,6513800,252760,1425400,19901904,231500,11917364,210800,11890863,168900,16854,311000,
seq_1000_94,499500,6416800,251858,1411100,19922278,233300,11928932,132500,11902921,247200,16832,187000,
seq_1000_95,499500,6887000,252952,1341700,19942686,252600,11940644,130800,11914827,161000,16853,189200,
seq_1000_96,499500,6881200,257454,1516400,19963106,265000,11954381,140900,11928148,165000,16812,187300,
seq_1000_97,499500,6926200,259234,1400000,19983548,232300,11966273,135200,11941061,155700,16873,187100,
seq_1000_98,499500,6367800,242670,1366400,20003998,432400,11978238,183000,11952499,225100,16843,200700,
seq_1000_99,499500,6135900,250307,1392500,20024450,241200,11990592,183400,11965679,183500,16848,187800,
seq_1050_0,550725,7041400,271238,1549700,20046046,248700,12004225,141300,11979166,167000,17861,285100,
seq_1050_1,550725,6775000,277797,1639900,20067586,256900,12017068,144000,11992474,168600,17871,198900,
seq_1050_2,550725,6890300,277724,1529200,20089156,272900,12030467,245700,12005783,215000,17826,221500,
seq_1050_3,550725,6829300,281700,1513600,20110688,334000,12043212,143600,12019237,172800,17802,198100,
seq_1050_4,550725,7154200,274893,1471200,20132254,244200,12056643,177900,12031588,214500,17859,199200,
seq_1050_5,550725,7466500,271084,1539500,20153808,256700,12070075,147200,12044130,165700,17825,199300,
seq_1050_6,550725,7331600,270642,1581300,20175448,260600,12084167,145400,12057249,213200,17824,198300,
seq_1050_7,550725,7436100,270194,1420900,20197016,248500,12097821,150500,12069742,167900,17851,249000,
seq_1050_8,550725,7129900,274370,1678400,20218554,265900,12110429,145600,12084406,179300,17790,197700,
seq_1050_9,550725,7122300,276216,1785200,20240138,269300,12123165,140400,12096959,187200,17852,198300,
seq_1050_10,550725,6935100,274204,1556400,20261750,335500,12136213,169600,12109494,241900,17857,234300,
seq_1050_11,550725,6590000,290518,1539600,20283298,248400,12151021,154300,12122684,173300,17796,201900,
seq_1050_12,550725,7019000,270768,1551900,20304934,253900,12164202,147000,12135958,252600,17807,205200,
seq_1050_13,550725,6687100,281168,1512100,20326514,295900,12177935,145000,12148307,163200,17853,199400,
seq_1050_14,550725,7022500,287266,1615200,20348022,284800,12193939,155000,12161258,171300,17834,197700,
seq_1050_15,550725,6661900,280899,1564200,20369578,352600,12207074,148800,12173662,170200,17840,203800,
seq_1050_16,550725,6810500,283067,1687400,20391164,256800,12220768,183100,12185556,166400,17784,346200,
seq_1050_17,550725,6877900,281804,1653800,20412794,273000,12234422,187700,12197845,172200,17834,204300,
seq_1050_18,550725,7660600,281939,1530800,20434410,247800,12247019,196600,12211152,176700,17886,206500,
seq_1050_19,550725,7144300,275900,1558300,20456010,249200,12259569,143100,12223670,201400,17867,223300,
seq_1050_20,550725,7132300,280891,1476400,20477582,267600,12272576,148400,12235850,167100,17845,197900,
seq_1050_21,550725,7137000,282181,1576800,20499146,248800,12285863,148000,12249888,182900,17855,198700,
seq_1050_22,550725,7480400,280350,1591300,20520740,287400,12299983,142800,12262955,171600,17789,197900,
seq_1050_23,550725,7039200,272383,1465400,20542354,270600,12313862,152400,12275431,169400,17833,199400,
seq_1050_24,550725,7292900,283721,1667400,20563922,255100,12327030,141900,12289065,170100,17879,295800,
seq_1050_25,550725,7104800,280372,1619500,20585490,252700,12340608,144900,12301267,165700,17846,199000,
seq_1050_26,550725,6793100,269991,1602700,20607004,257600,12353653,215800,12313530,166400,17869,197500,
seq_1050_27,550725,6836600,287167,1507300,20628592,256000,12365800,141900,12325940,169200,17830,236200,
seq_1050_28,550725,7133300,276323,1450100,20650210,247600,12379318,147700,12338623,205800,17839,198200,
seq_1050_29,550725,7039000,275221,1444000,20671792,285200,12392608,148000,12352097,169000,17837,197900,
seq_1050_30,550725,7055400,281674,1595200,20693424,248500,12404904,140600,12366343,175400,17890,199200,
seq_1050_31,550725,7791000,270663,1510800,20714976,307800,12418123,144700,12378954,241600,17800,197400,
seq_1050_32,550725,7206000,279485,1676600,20736502,249600,12431165,148600,12392802,174800,17836,197800,
seq_1050_33,550725,7544400,288399,1762800,20758120,249900,12444309,145200,12406938,181100,17839,319400,
seq_1050_34,550725,7557400,271189,1516800,20779698,321800,12457089,141100,12420086,170500,17864,199400,
seq_1050_35,550725,7353800,265588,1563200,20801244,264600,12469716,142900,12432733,226500,17858,206000,
seq_1050_36,550725,7401400,272353,1570600,20822862,248700,12482210,140600,12445503,169600,17830,237000,
seq_1050_37,550725,7156800,264076,1422800,20844458,332200,12495206,149500,12458525,173900,17822,206200,
seq_1050_38,550725,7145900,284476,1493800,20866034,254200,12508547,144200,12471451,172700,17818,197700,
seq_1050_39,550725,6646700,267553,1537200,20887550,311700,12521238,145100,12486847,184100,17866,197900,
seq_1050_40,550725,8458800,273179,1638000,20909132,290100,12535541,155400,12499563,164000,17862,199500,
seq_1050_41,550725,7521300,265342,1429300,20930762,249200,12548063,139500,12512244,173300,17844,199000,
